a,b,c,d,e,f,g,h,x,y,calls
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078257478,  -0.003924190602017,   16.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075761333,  -0.003929354999755,   13.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078385031,  -0.003922887448521,   21.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078150667,  -0.003925205345198,   22.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075172856,  -0.003924813228151,   15.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078277028,  -0.003923997322768,   25.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075019168,  -0.003923257293285,    7.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075059122,  -0.003923676590422,  289.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077345043,  -0.003930596910416,  167.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076868613,  -0.003931888188995,   12.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076926349,  -0.003931807404405,    1.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077030987,  -0.003931607677207,   71.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078466388,  -0.003922004418003,   20.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076868834,  -0.003931887919595,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.074924314,  -0.003922220128678,   35.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075092484,  -0.003924018728775,  110.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077645399,  -0.003929055740755,   15.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078323515,  -0.003923528329693,   26.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078206045,  -0.003924687953563,   70.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076802074,  -0.003931955304545,   80.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076356814,  -0.003931685500884,   13.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078325408,  -0.003923508951740,   24.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076574216,  -0.003931973818831,   26.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076743078,  -0.003931991506587,   17.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078327394,  -0.003923488606282,   90.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076244364,  -0.003931418688258,   85.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075956341,  -0.003930367803929,   19.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075233247,  -0.003925382556956,  150.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075223804,  -0.003925295104875,   17.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076930193,  -0.003931801282156,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077305930,  -0.003930756345448,   24.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075542624,  -0.003927928307830,   77.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077850511,  -0.003927682282509,   19.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075011809,  -0.003923178929648,   15.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077257118,  -0.003930941944225,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077455006,  -0.003930097664706,    1.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075617430,  -0.003928450956037,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.074937537,  -0.003922368237655,    9.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076545161,  -0.003931952614188,   13.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078461436,  -0.003922059311256,   12.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075020292,  -0.003923269225127,  304.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076045927,  -0.003930751424264,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075872977,  -0.003929964684432,  193.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078193867,  -0.003924803341449,   16.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076931905,  -0.003931798525256,    3.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077842091,  -0.003927743772197,   56.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077286634,  -0.003930831491730,   24.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075871923,  -0.003929959302546,   72.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077723441,  -0.003928563789113,    5.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.078019597,  -0.003926355038721,   29.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075540589,  -0.003927913586286,   18.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077716850,  -0.003928606793346,   78.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.076835371,  -0.003931925199556,   96.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075098469,  -0.003924079346463,   15.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.077868556,  -0.003927549026364,    2.0
 10.00,  0.90,  0.70,  0.10,  0.90,  0.70,  0.50,  0.30,.075417623,  -0.003926974319727,   17.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075049310,  -0.003923574572791,  199.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075415539,  -0.003926957564801,  214.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078047015,  -0.003926123260992,  306.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075511199,  -0.003927697977609,  337.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078223817,  -0.003924517930248,  419.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076590300,  -0.003931983261652,   14.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076826386,  -0.003931934010036,   11.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078460253,  -0.003922072412036,  291.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078370253,  -0.003923043517377,  320.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078238486,  -0.003924376138520,  159.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077985766,  -0.003926634668506,  214.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077457854,  -0.003930083735652,   39.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076297611,  -0.003931555049612,  285.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077878250,  -0.003927476609351,  289.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075122446,  -0.003924319824842,  200.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078388324,  -0.003922852487284,  227.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075353113,  -0.003926442449873,  345.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075229473,  -0.003925347673297,   22.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078288431,  -0.003923883502043,  203.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.074932100,  -0.003922307474492,  258.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075893237,  -0.003930066751587,  254.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078276408,  -0.003924003487427,  241.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077529528,  -0.003929716615434,   11.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078260402,  -0.003924161845256,  285.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075148869,  -0.003924580510123,   33.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078303090,  -0.003923736019012,  208.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078257354,  -0.003924191826994,    2.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077801721,  -0.003928032527305,  178.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076956507,  -0.003931756884012,    1.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078434418,  -0.003922356216370,  169.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078249680,  -0.003924267052098,  359.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078284207,  -0.003923925757103,  652.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075235365,  -0.003925402097742,  540.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075144107,  -0.003924533862201,  236.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078466701,  -0.003922000939169,  289.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075403993,  -0.003926864194645,  411.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075066123,  -0.003923748982044,  180.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078186138,  -0.003924876109991,  294.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075102872,  -0.003924123783494,  259.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078373700,  -0.003923007226038,  172.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076578061,  -0.003931976225143,  113.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075852262,  -0.003929857604702,  504.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075087070,  -0.003923963698980,  345.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075169934,  -0.003924785080742,  238.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075357472,  -0.003926479243087,  203.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078460404,  -0.003922070734705,  186.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078337701,  -0.003923382588281,  323.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076141272,  -0.003931103372030,    4.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075482453,  -0.003927481699482,  441.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078208120,  -0.003924668206651,  408.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078324468,  -0.003923518575636,  433.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077348545,  -0.003930582170770,  252.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075025682,  -0.003923326359479,  212.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075051382,  -0.003923596168080,  227.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078306152,  -0.003923705039464,  308.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077860617,  -0.003927607901901,  314.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076992882,  -0.003931688358374,  117.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078293756,  -0.003923830075425,  264.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075637158,  -0.003928582780959,  261.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078356848,  -0.003923183931300,  303.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078356510,  -0.003923187454552,  227.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076500105,  -0.003931909169216,   22.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075409489,  -0.003926908740863,   17.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076529066,  -0.003931938569416,    6.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076386835,  -0.003931743146538,  251.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076388569,  -0.003931746300918,  537.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075738756,  -0.003929221973075,  312.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075065434,  -0.003923741872061,    3.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.074934272,  -0.003922331764818,  234.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078427530,  -0.003922431206092,  131.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076871024,  -0.003931885234725,  352.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075541564,  -0.003927920641440,  189.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.074970778,  -0.003922735512301,  320.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075098889,  -0.003924083584107,  301.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078118038,  -0.003925501402655,  351.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078441587,  -0.003922277876367,  295.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078358932,  -0.003923162169394,  178.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077948640,  -0.003926933438603,  589.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076494249,  -0.003931902578551,   57.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078106014,  -0.003925608857691,  236.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075533340,  -0.003927860924714,  406.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078322908,  -0.003923534544730,  292.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078371947,  -0.003923025691459,  975.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.074906920,  -0.003922023548786,  144.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078135199,  -0.003925346508058,  599.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078009703,  -0.003926437545307,  469.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075289313,  -0.003925889913193,  266.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078110948,  -0.003925564870407,  110.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.076790416,  -0.003931964195706,    1.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078033734,  -0.003926236109210,  220.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078316633,  -0.003923598597340,  293.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078266987,  -0.003924096880138,  349.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078451146,  -0.003922172913321,  294.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078239080,  -0.003924370367144,  273.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077892157,  -0.003927371714953,  181.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.077065650,  -0.003931526380625,  118.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078074016,  -0.003925890492187,   10.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.078288687,  -0.003923880932113,  626.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.074960324,  -0.003922620791594,  328.0
 30.00,  0.10,  0.90,  0.30,  0.10,  0.90,  0.70,  0.50,.075070040,  -0.003923789356879,  184.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076989119,  -0.003931695832467,  364.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077184367,  -0.003931190987841,   24.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077390154,  -0.003930401196439,  192.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075465638,  -0.003927352712295,  131.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075697724,  -0.003928971823352,   53.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077798755,  -0.003928053351026,   45.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076736941,  -0.003931994013650,   32.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075541582,  -0.003927920776268,   71.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075077334,  -0.003923864258240,   36.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075463695,  -0.003927337688109,   11.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076502731,  -0.003931912053812,  111.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077895503,  -0.003927346297849,  320.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078286351,  -0.003923904319004,  590.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076384612,  -0.003931739074560,  345.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075632843,  -0.003928554162534,  360.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075180295,  -0.003924884638474,   91.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077813660,  -0.003927948181138,   45.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076558948,  -0.003931963341954,   10.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078462505,  -0.003922047471593,  312.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076058695,  -0.003930801918547,   43.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077235472,  -0.003931019494868,   22.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075269273,  -0.003925710910343,   29.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075102646,  -0.003924121501763,   45.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076095251,  -0.003930940739881,   99.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077360016,  -0.003930533353754,    2.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075024557,  -0.003923314448242,   38.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078152150,  -0.003925191741193,   36.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078384188,  -0.003922896382425,  238.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077697117,  -0.003928733931678,   24.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075331702,  -0.003926259962621,  223.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076864841,  -0.003931892738101,   17.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077955756,  -0.003926876826733,  361.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075071237,  -0.003923801668034,   54.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076284748,  -0.003931523759477,  406.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078201670,  -0.003924729512888,   28.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077081279,  -0.003931487267205,   24.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075004137,  -0.003923096849049,   43.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078345338,  -0.003923303617947,   20.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077432428,  -0.003930206304367,   32.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077076545,  -0.003931499275441,   29.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075671519,  -0.003928806394406,   32.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078019921,  -0.003926352330635,   26.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075509602,  -0.003927686101231,  224.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075112316,  -0.003924218678303,   89.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078455111,  -0.003922129222657,  342.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078192929,  -0.003924812190777,   27.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075251504,  -0.003925550014268,   21.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075700202,  -0.003928987239502,  609.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077741087,  -0.003928447335519,   27.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075374039,  -0.003926617935247,  380.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076640281,  -0.003932002173748,   33.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077654540,  -0.003929000063732,   28.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076548620,  -0.003931955418890,   22.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075376378,  -0.003926637373060,   33.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.074921263,  -0.003922185782422,  310.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078391044,  -0.003922823564986,   40.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077785680,  -0.003928144477527,   20.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075351697,  -0.003926430478424,   56.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075058423,  -0.003923669341411,  346.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076687239,  -0.003932005570706,   28.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077203223,  -0.003931129611579,   36.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077448424,  -0.003930129663120,   20.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077783120,  -0.003928162193074,  183.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.074978188,  -0.003922816409756,  134.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075491936,  -0.003927553633664,   33.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075579619,  -0.003928191295300,   46.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076035624,  -0.003930709914027,   21.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077204191,  -0.003931126401672,   39.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075787931,  -0.003929507509318,  202.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.078053007,  -0.003926071987400,   18.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.076425081,  -0.003931808300085,   23.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075843885,  -0.003929813517417,   14.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.077385909,  -0.003930420152927,   16.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075494211,  -0.003927570811348,   32.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.075226921,  -0.003925324033812,   30.0
 50.00,  0.30,  0.10,  0.50,  0.30,  0.10,  0.90,  0.70,.074931654,  -0.003922302480988,  121.0
