a,b,c,d,e,f,g,h,x,y,calls
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.075891149,  -0.003930056352364,   65.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.077790451,  -0.003928111344953,   19.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.078296242,  -0.003923805075395,   34.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.078123927,  -0.003925448457023,  243.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.077976839,  -0.003926707282472,   13.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.078365598,  -0.003923092399577,   27.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.075552167,  -0.003927996991922,   39.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.074997027,  -0.003923020451469,   52.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.076212572,  -0.003931328669367,  605.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.078025487,  -0.003926305636084,  121.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.076951259,  -0.003931766086029,   12.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.076163016,  -0.003931175512422,   37.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.075180170,  -0.003924883440009,  120.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.075879500,  -0.003929997830858,   70.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.077308789,  -0.003930745015073,  172.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.077201984,  -0.003931133713552,   65.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.075081257,  -0.003923904404768,  282.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.076697228,  -0.003932004498688,   12.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.076708102,  -0.003932002616254,    9.0
 50.00,  0.90,  0.10,  0.50,  0.10,  0.50,  0.90,  0.90,.074921392,  -0.003922187241650,   92.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077985731,  -0.003926634951015,   66.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077560402,  -0.003929548655373,   24.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076839444,  -0.003931921038894,  111.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.074995322,  -0.003923002074110,  190.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077402088,  -0.003930347305369,    2.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076224652,  -0.003931363631993,   48.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075907104,  -0.003930135092276,  332.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075209701,  -0.003925163398548,  114.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077705130,  -0.003928682594818,   20.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075658252,  -0.003928720955431,   95.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077869760,  -0.003927540066859,  365.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075805747,  -0.003929607124604,   51.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075164038,  -0.003924728113224,   74.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075429641,  -0.003927070432042,  212.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077875163,  -0.003927499734640,  137.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075266308,  -0.003925684209483,  145.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076002768,  -0.003930573016073,  278.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075219566,  -0.003925255663902,  454.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077663162,  -0.003928947081619,   49.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075960610,  -0.003930387249559,    5.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076079778,  -0.003930883020569,   60.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078309854,  -0.003923667519422,  108.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077326495,  -0.003930673703179,   10.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075180242,  -0.003924884126947,   38.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076389626,  -0.003931748215223,   70.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077246688,  -0.003930979677116,  192.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076086160,  -0.003930907012505,    5.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078350269,  -0.003923252444023,   49.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077601257,  -0.003929317312823,  155.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078443276,  -0.003922259372657,   77.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077508613,  -0.003929827040430,  147.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077070362,  -0.003931514748202,   16.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076665171,  -0.003932005707522,   39.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075890233,  -0.003930051783642,   47.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078013216,  -0.003926408323262,  224.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076884930,  -0.003931867480590,   18.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075655761,  -0.003928704792603,  340.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077242246,  -0.003930995540892,  181.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076067161,  -0.003930834828277,   87.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077565037,  -0.003929522930212,  221.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077508179,  -0.003929829300592,  198.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076532693,  -0.003931941877663,  139.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078335990,  -0.003923400226888,   48.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.074981044,  -0.003922847492262,   57.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075272927,  -0.003925743746867,   27.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076828616,  -0.003931931871302,  498.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075055649,  -0.003923640546953,  421.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076238191,  -0.003931401712100,  352.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078011195,  -0.003926425144113,   51.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076028063,  -0.003930679022147,   42.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077618243,  -0.003929218085544,   24.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.074912423,  -0.003922085960751,  247.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076101016,  -0.003930961850262,   31.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075569814,  -0.003928122455123,   55.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077649089,  -0.003929033325710,   73.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075039747,  -0.003923474549993,   50.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075306160,  -0.003926038383767,   16.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075512754,  -0.003927709524460,    5.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077813566,  -0.003927948849006,  246.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075594923,  -0.003928297505757,  172.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076792998,  -0.003931962300310,   50.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075096687,  -0.003924061315319,  208.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078296220,  -0.003923805298720,   39.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078466040,  -0.003922008281807,   43.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075461914,  -0.003927323896099,   43.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075360968,  -0.003926508653002,   44.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075030058,  -0.003923372604171,   51.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075164560,  -0.003924733165439,   34.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075012160,  -0.003923182673302,  221.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075294970,  -0.003925939977210,  237.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076841710,  -0.003931918678168,   31.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076248306,  -0.003931429401937,    5.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078407648,  -0.003922646015167,  211.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077487557,  -0.003929935464816,   75.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078153556,  -0.003925178820056,   26.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078022813,  -0.003926328091465,  281.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075683152,  -0.003928880376150,   40.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077546435,  -0.003929625373739,  236.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075384044,  -0.003926700836234,  589.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075874643,  -0.003929973174130,   78.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077298934,  -0.003930783856972,   14.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077588403,  -0.003929391216958,   26.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077326372,  -0.003930674205280,   39.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076818954,  -0.003931940913943,   84.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075551387,  -0.003927991396265,   17.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077201606,  -0.003931134963141,  268.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076345717,  -0.003931662744666,   68.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075840835,  -0.003929797358252,   49.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075249778,  -0.003925534278953,   49.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075524379,  -0.003927795359910,  420.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076648566,  -0.003932003784212,  143.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077818178,  -0.003927916028409,   44.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078059170,  -0.003926019028234,   58.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078281558,  -0.003923952195015,    9.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.077619436,  -0.003929211053537,  108.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078423302,  -0.003922477089152,   18.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076711599,  -0.003932001852520,  209.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.075786311,  -0.003929498349553,   49.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.078320221,  -0.003923562003486,    3.0
 50.00,  0.90,  0.10,  0.50,  0.50,  0.90,  0.10,  0.10,.076458531,  -0.003931857678624,  231.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078381191,  -0.003922928124088,  175.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074914625,  -0.003922110876819,   74.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078461059,  -0.003922063485904,  194.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076379838,  -0.003931730222952,  209.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077773555,  -0.003928228039777,  246.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077475011,  -0.003929998757818,  369.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078255725,  -0.003924207823535,   46.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077986646,  -0.003926627485636,  105.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077613043,  -0.003929248651945,   11.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075342006,  -0.003926348160211,  206.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077816805,  -0.003927925817104,  199.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078028145,  -0.003926283272266,   17.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075062657,  -0.003923713183306,  358.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078437736,  -0.003922319996437,  195.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075348187,  -0.003926400734305,   68.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076537086,  -0.003931945772456,  230.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077507919,  -0.003929830655876,  548.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078229613,  -0.003924462062813,  175.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075625542,  -0.003928505466978,  656.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077241794,  -0.003930997147924,    8.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078200235,  -0.003924743119947,  220.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078293651,  -0.003923831130940,  154.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078336639,  -0.003923393541498,   55.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076026472,  -0.003930672477042,  205.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074910955,  -0.003922069324302,  219.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078372642,  -0.003923018371058,  350.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077293223,  -0.003930806091549,  298.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075283746,  -0.003925840452434,  143.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075054767,  -0.003923631382473,  673.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075055297,  -0.003923636895554, 1014.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077405198,  -0.003930333114205,   39.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075275930,  -0.003925770664949,  122.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078192545,  -0.003924815813419,  189.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078382602,  -0.003922913192363,  201.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076301727,  -0.003931564838278,   18.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076934496,  -0.003931794319420,   53.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077253833,  -0.003930953902694,  199.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078226431,  -0.003924492757344,  193.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076625836,  -0.003931998329291,  219.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076166495,  -0.003931186775128,  489.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075437715,  -0.003927134473642,    9.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074950170,  -0.003922508666320,   21.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077559299,  -0.003929554759163,  203.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078027977,  -0.003926284685651,  144.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078011323,  -0.003926424075483,  191.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077986124,  -0.003926631743202,  203.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077845646,  -0.003927717868216,  127.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077627920,  -0.003929160759852, 1589.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076182932,  -0.003931238945040,  553.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074928373,  -0.003922265714693,  162.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074922104,  -0.003922195254680,  309.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078195056,  -0.003924792119269,   10.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074945317,  -0.003922454843594,  512.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075447780,  -0.003927213717044,  649.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074944959,  -0.003922450864323,  362.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077421204,  -0.003930259131564,    8.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075732331,  -0.003929183519412,  251.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078338528,  -0.003923374050654,  216.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078243221,  -0.003924330089737,    9.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078057168,  -0.003926036259406,  112.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078362635,  -0.003923123448585,  473.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077971951,  -0.003926746831477,   62.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077147497,  -0.003931304584794,  372.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078450972,  -0.003922174834868,  147.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077031584,  -0.003931606339594,  116.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077632400,  -0.003929134024854,  121.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074916889,  -0.003922136454157,  263.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078463287,  -0.003922038808895,  152.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076884292,  -0.003931868322585,  859.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077358596,  -0.003930539439375,  199.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076216105,  -0.003931338989034,    8.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074935749,  -0.003922348277630,  288.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074955699,  -0.003922569802118,  362.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076413742,  -0.003931789951846,   75.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077735009,  -0.003928487663270,  204.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077286268,  -0.003930832894717,  809.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078384940,  -0.003922888406252,   35.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077221949,  -0.003931066460004,  117.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075602923,  -0.003928352420604,   67.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078349536,  -0.003923260054650,  499.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076757522,  -0.003931984669679,    6.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.078025739,  -0.003926303517206,  275.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076876851,  -0.003931877943334,  198.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077573219,  -0.003929477192844,   65.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077766772,  -0.003928274389042,   12.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076282844,  -0.003931519038802,   12.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076875694,  -0.003931879408311,    9.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077483407,  -0.003929956508163,  129.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077891965,  -0.003927373174100, 1905.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076688997,  -0.003932005427612,   17.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075408971,  -0.003926904550960,  141.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074980931,  -0.003922846256380,   86.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077794580,  -0.003928082557835,   17.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077815443,  -0.003927935511205,  484.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075554625,  -0.003928014583895,   11.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077646193,  -0.003929050927360,   41.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.074920615,  -0.003922178487188,  315.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.077458359,  -0.003930081260127,    9.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.075699136,  -0.003928980612672,    6.0
 50.00,  0.90,  0.10,  0.50,  0.90,  0.10,  0.50,  0.50,.076829210,  -0.003931931296249,    8.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075250097,  -0.003925537185582,  167.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.078157656,  -0.003925141084525,  175.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075157916,  -0.003924668721069,  205.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075173747,  -0.003924821798198,  141.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075147045,  -0.003924562659538,  138.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.076541088,  -0.003931949214650,   13.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075284658,  -0.003925848568857,  273.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075201107,  -0.003925082510130,  229.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.075952748,  -0.003930351345910,  254.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.074968275,  -0.003922708107253,  170.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.074974413,  -0.003922775244868,  201.0
 90.00,  0.10,  0.90,  0.50,  0.10,  0.90,  0.50,  0.10,.077941505,  -0.003926989879788,  213.0
