a,b,c,d,x,y,calls
 70.00,  0.50,  0.10,  0.70,.074978821,  -0.003922823302174,   19.0
 70.00,  0.50,  0.10,  0.70,.077041808,  -0.003931583105723,   15.0
 70.00,  0.50,  0.10,  0.70,.075028389,  -0.003923354984051,   75.0
 70.00,  0.50,  0.10,  0.70,.078435713,  -0.003922342085264,  306.0
 70.00,  0.50,  0.10,  0.70,.078014223,  -0.003926399927923,   43.0
 70.00,  0.50,  0.10,  0.70,.075328393,  -0.003926231502404,    4.0
 70.00,  0.50,  0.10,  0.70,.075812661,  -0.003929645234919,   15.0
 70.00,  0.50,  0.10,  0.70,.075783801,  -0.003929484130430,   11.0
 70.00,  0.50,  0.10,  0.70,.075188727,  -0.003924965146818,   35.0
 70.00,  0.50,  0.10,  0.70,.078035452,  -0.003926221573719,   25.0
 70.00,  0.50,  0.10,  0.70,.076968835,  -0.003931734590056,   23.0
 70.00,  0.50,  0.10,  0.70,.076572162,  -0.003931972495401,   22.0
 70.00,  0.50,  0.10,  0.70,.076050198,  -0.003930768430718,   34.0
 70.00,  0.50,  0.10,  0.70,.076734180,  -0.003931995064282,   34.0
 70.00,  0.50,  0.10,  0.70,.076701319,  -0.003932003878082,   19.0
 70.00,  0.50,  0.10,  0.70,.078435713,  -0.003922342086332,    6.0
 70.00,  0.50,  0.10,  0.70,.076354495,  -0.003931680810057,  232.0
 70.00,  0.50,  0.10,  0.70,.075609071,  -0.003928394344939,   32.0
 70.00,  0.50,  0.10,  0.70,.075071292,  -0.003923802233509,  119.0
 70.00,  0.50,  0.10,  0.70,.076703501,  -0.003932003503887,   14.0
 70.00,  0.50,  0.10,  0.70,.077542881,  -0.003929644700048,   20.0
 70.00,  0.50,  0.10,  0.70,.077650036,  -0.003929027562322,  201.0
 70.00,  0.50,  0.10,  0.70,.075570761,  -0.003928129129731,   60.0
 70.00,  0.50,  0.10,  0.70,.076826324,  -0.003931934068911,  264.0
 70.00,  0.50,  0.10,  0.70,.078286188,  -0.003923905949492,   35.0
 70.00,  0.50,  0.10,  0.70,.075446941,  -0.003927207138810,  218.0
 70.00,  0.50,  0.10,  0.70,.075662156,  -0.003928746217683,  140.0
 70.00,  0.50,  0.10,  0.70,.077547538,  -0.003929619358785,   36.0
 70.00,  0.50,  0.10,  0.70,.076298343,  -0.003931556797956,   42.0
 70.00,  0.50,  0.10,  0.70,.075115444,  -0.003924249989993,   33.0
 70.00,  0.50,  0.10,  0.70,.078207281,  -0.003924676191500,   27.0
 70.00,  0.50,  0.10,  0.70,.075812691,  -0.003929645400735,  215.0
 70.00,  0.50,  0.10,  0.70,.075076782,  -0.003923858605328,   90.0
 70.00,  0.50,  0.10,  0.70,.076035471,  -0.003930709292310,  196.0
 70.00,  0.50,  0.10,  0.70,.075652289,  -0.003928682185706,   24.0
 70.00,  0.50,  0.10,  0.70,.076219237,  -0.003931348073966,    5.0
 70.00,  0.50,  0.10,  0.70,.077562559,  -0.003929536700698,   79.0
 70.00,  0.50,  0.10,  0.70,.077904975,  -0.003927273977752,  100.0
 70.00,  0.50,  0.10,  0.70,.077411014,  -0.003930306417892,   46.0
 70.00,  0.50,  0.10,  0.70,.076245266,  -0.003931421146765,  275.0
 70.00,  0.50,  0.10,  0.70,.078435282,  -0.003922346796777,   18.0
 70.00,  0.50,  0.10,  0.70,.074994692,  -0.003922995285828,   15.0
 70.00,  0.50,  0.10,  0.70,.077784136,  -0.003928155166087,  241.0
 70.00,  0.50,  0.10,  0.70,.074965557,  -0.003922678309527,   28.0
 70.00,  0.50,  0.10,  0.70,.076362052,  -0.003931695970520,  405.0
 70.00,  0.50,  0.10,  0.70,.075749579,  -0.003929286150265,   25.0
 70.00,  0.50,  0.10,  0.70,.075882377,  -0.003930012368023,  442.0
 70.00,  0.50,  0.10,  0.70,.076905353,  -0.003931839205188,   35.0
 70.00,  0.50,  0.10,  0.70,.075352986,  -0.003926441381465,   64.0
 70.00,  0.50,  0.10,  0.70,.076129129,  -0.003931061771362,  179.0
 70.00,  0.50,  0.10,  0.70,.075612737,  -0.003928419230528,   31.0
 70.00,  0.50,  0.10,  0.70,.075710000,  -0.003929047797641,   52.0
 70.00,  0.50,  0.10,  0.70,.078293608,  -0.003923831566635,   59.0
 70.00,  0.50,  0.10,  0.70,.076659506,  -0.003932005246919,   29.0
 70.00,  0.50,  0.10,  0.70,.078157497,  -0.003925142549616,   48.0
 70.00,  0.50,  0.10,  0.70,.075035320,  -0.003923428050131,   32.0
 70.00,  0.70,  0.30,  0.90,.075137552,  -0.003924469420303,  149.0
 70.00,  0.70,  0.30,  0.90,.078447140,  -0.003922216968446,   12.0
 70.00,  0.70,  0.30,  0.90,.075515394,  -0.003927729090927,  416.0
 70.00,  0.70,  0.30,  0.90,.076967196,  -0.003931737608527,   41.0
 70.00,  0.70,  0.30,  0.90,.077576478,  -0.003929458860906,   10.0
 70.00,  0.70,  0.30,  0.90,.076474625,  -0.003931878910622,  469.0
 70.00,  0.70,  0.30,  0.90,.075036976,  -0.003923445459089,   60.0
 70.00,  0.70,  0.30,  0.90,.077528519,  -0.003929722003796,   11.0
 70.00,  0.70,  0.30,  0.90,.077792185,  -0.003928099268149,  181.0
 70.00,  0.70,  0.30,  0.90,.077301151,  -0.003930775172161,    6.0
 70.00,  0.70,  0.30,  0.90,.076947135,  -0.003931773194277,   20.0
 70.00,  0.70,  0.30,  0.90,.076451732,  -0.003931848217202,   10.0
 70.00,  0.70,  0.30,  0.90,.077234751,  -0.003931022028071,    9.0
 70.00,  0.70,  0.30,  0.90,.074922219,  -0.003922196549504,   28.0
 70.00,  0.70,  0.30,  0.90,.077045229,  -0.003931575184343,   13.0
 70.00,  0.70,  0.30,  0.90,.074983849,  -0.003922877965795,    6.0
 70.00,  0.70,  0.30,  0.90,.076940518,  -0.003931784378707,   11.0
 70.00,  0.70,  0.30,  0.90,.076838620,  -0.003931921889161,  181.0
 70.00,  0.70,  0.30,  0.90,.074961167,  -0.003922630061434,   48.0
 70.00,  0.70,  0.30,  0.90,.077728078,  -0.003928533368894,   13.0
 70.00,  0.70,  0.30,  0.90,.075679093,  -0.003928854662720,  308.0
 70.00,  0.70,  0.30,  0.90,.077921765,  -0.003927144422818,   38.0
 70.00,  0.70,  0.30,  0.90,.075155919,  -0.003924649295763,  167.0
 70.00,  0.70,  0.30,  0.90,.076440339,  -0.003931831704078,  225.0
 70.00,  0.70,  0.30,  0.90,.078129976,  -0.003925393846762,   39.0
 70.00,  0.70,  0.30,  0.90,.077710602,  -0.003928647308976,   14.0
 70.00,  0.70,  0.30,  0.90,.075481270,  -0.003927472681298,   37.0
 70.00,  0.70,  0.30,  0.90,.077814931,  -0.003927939150224,  200.0
 70.00,  0.70,  0.30,  0.90,.075419882,  -0.003926992458960,  584.0
 70.00,  0.70,  0.30,  0.90,.076238252,  -0.003931401880136,   10.0
 70.00,  0.70,  0.30,  0.90,.077131550,  -0.003931351086077,   75.0
 70.00,  0.70,  0.30,  0.90,.075116626,  -0.003924261795086,   11.0
 70.00,  0.70,  0.30,  0.90,.076276646,  -0.003931503512212,    9.0
 70.00,  0.70,  0.30,  0.90,.076683503,  -0.003932005809888,  127.0
 70.00,  0.70,  0.30,  0.90,.075086508,  -0.003923957974713,  292.0
 70.00,  0.70,  0.30,  0.90,.075566727,  -0.003928100651241,  149.0
 70.00,  0.70,  0.30,  0.90,.077805055,  -0.003928009064416,   13.0
 70.00,  0.70,  0.30,  0.90,.076182174,  -0.003931236575804,   11.0
 70.00,  0.70,  0.30,  0.90,.076583027,  -0.003931979194538,   18.0
 70.00,  0.70,  0.30,  0.90,.077137027,  -0.003931335294584,   38.0
 70.00,  0.70,  0.30,  0.90,.077820588,  -0.003927898828344,   15.0
 70.00,  0.70,  0.30,  0.90,.075498131,  -0.003927600319916,   12.0
 70.00,  0.70,  0.30,  0.90,.078102244,  -0.003925642367676,   35.0
 70.00,  0.70,  0.30,  0.90,.075806366,  -0.003929610550287,   15.0
 70.00,  0.70,  0.30,  0.90,.076565524,  -0.003931968034920,   13.0
 70.00,  0.70,  0.30,  0.90,.077211258,  -0.003931102782165,   17.0
 70.00,  0.70,  0.30,  0.90,.075273321,  -0.003925747277772,   61.0
 70.00,  0.70,  0.30,  0.90,.078335028,  -0.003923410147230,   32.0
 70.00,  0.70,  0.30,  0.90,.075134600,  -0.003924440304028,  333.0
 70.00,  0.70,  0.30,  0.90,.075167107,  -0.003924757788660,    9.0
 70.00,  0.70,  0.30,  0.90,.077813632,  -0.003927948380300,   18.0
 70.00,  0.70,  0.30,  0.90,.075588788,  -0.003928255109770,  144.0
 70.00,  0.70,  0.30,  0.90,.075943049,  -0.003930306509058,    8.0
 70.00,  0.70,  0.30,  0.90,.076954785,  -0.003931759922012,  268.0
 70.00,  0.70,  0.30,  0.90,.075187784,  -0.003924956163297,   25.0
 70.00,  0.70,  0.30,  0.90,.078074132,  -0.003925889484258,   34.0
 70.00,  0.70,  0.30,  0.90,.077235598,  -0.003931019053851,  302.0
 70.00,  0.70,  0.30,  0.90,.078443235,  -0.003922259813876,   44.0
 70.00,  0.70,  0.30,  0.90,.076979523,  -0.003931714489238,  319.0
 70.00,  0.70,  0.30,  0.90,.076205162,  -0.003931306762696,   20.0
 70.00,  0.70,  0.30,  0.90,.075747340,  -0.003929272939656,   20.0
 70.00,  0.70,  0.30,  0.90,.077019928,  -0.003931632028540,  283.0
 70.00,  0.70,  0.30,  0.90,.077595636,  -0.003929349759172,    9.0
 70.00,  0.70,  0.30,  0.90,.076428060,  -0.003931812984669,   10.0
 70.00,  0.70,  0.30,  0.90,.077139160,  -0.003931329094799,  136.0
 70.00,  0.70,  0.30,  0.90,.077067437,  -0.003931521986342,  183.0
 70.00,  0.70,  0.30,  0.90,.075604746,  -0.003928364876687,   12.0
 70.00,  0.70,  0.30,  0.90,.077456692,  -0.003930089423361,   23.0
 70.00,  0.70,  0.30,  0.90,.078424342,  -0.003922465806918,   27.0
 70.00,  0.70,  0.30,  0.90,.076748069,  -0.003931989292688,   27.0
 70.00,  0.70,  0.30,  0.90,.075207757,  -0.003925145142286,   21.0
 70.00,  0.70,  0.30,  0.90,.075071177,  -0.003923801053126,   23.0
 70.00,  0.70,  0.30,  0.90,.077843389,  -0.003927734326286,   20.0
 70.00,  0.70,  0.30,  0.90,.077838384,  -0.003927770709516,  291.0
 70.00,  0.70,  0.30,  0.90,.078201373,  -0.003924732325593,  187.0
 70.00,  0.70,  0.30,  0.90,.078162754,  -0.003925094019652,   24.0
 70.00,  0.70,  0.30,  0.90,.076378534,  -0.003931727780148,   17.0
 70.00,  0.70,  0.30,  0.90,.077626252,  -0.003929170682719,  182.0
 70.00,  0.70,  0.30,  0.90,.074916653,  -0.003922133789272,  318.0
 70.00,  0.70,  0.30,  0.90,.078308624,  -0.003923679995755,   23.0
 70.00,  0.70,  0.30,  0.90,.075572649,  -0.003928142420019,   18.0
 70.00,  0.70,  0.30,  0.90,.075270626,  -0.003925723078237,   10.0
 70.00,  0.70,  0.30,  0.90,.076407017,  -0.003931778683326,   46.0
 70.00,  0.70,  0.30,  0.90,.076822433,  -0.003931937726222,  360.0
 70.00,  0.70,  0.30,  0.90,.076352191,  -0.003931676117207,   11.0
 70.00,  0.70,  0.30,  0.90,.077699077,  -0.003928721414723,    5.0
 70.00,  0.70,  0.30,  0.90,.078277890,  -0.003923988743740,  303.0
 70.00,  0.70,  0.30,  0.90,.078453279,  -0.003922149420536,  158.0
 70.00,  0.70,  0.30,  0.90,.076057988,  -0.003930799149490,  155.0
 70.00,  0.70,  0.30,  0.90,.078399492,  -0.003922733441168,   28.0
 70.00,  0.70,  0.30,  0.90,.075746021,  -0.003929265135541,  161.0
 70.00,  0.70,  0.30,  0.90,.077556592,  -0.003929569703639,   26.0
 70.00,  0.70,  0.30,  0.90,.076568775,  -0.003931970254161,   20.0
 70.00,  0.70,  0.30,  0.90,.077793650,  -0.003928089052694,   17.0
 70.00,  0.70,  0.30,  0.90,.077444687,  -0.003930147711473,  137.0
 70.00,  0.70,  0.30,  0.90,.077214633,  -0.003931091393104,    4.0
 70.00,  0.70,  0.30,  0.90,.078160636,  -0.003925113593588,   13.0
 70.00,  0.70,  0.30,  0.90,.075416317,  -0.003926963821653,   12.0
 70.00,  0.70,  0.30,  0.90,.075324602,  -0.003926198797991,  155.0
 70.00,  0.70,  0.30,  0.90,.075314473,  -0.003926110963349,  162.0
 70.00,  0.90,  0.50,  0.10,.078315093,  -0.003923614277597,   12.0
 70.00,  0.90,  0.50,  0.10,.077054524,  -0.003931553294860,   14.0
 70.00,  0.90,  0.50,  0.10,.076156834,  -0.003931155308524,  178.0
 70.00,  0.90,  0.50,  0.10,.077219590,  -0.003931074537592,   29.0
 70.00,  0.90,  0.50,  0.10,.075052007,  -0.003923602681936,   15.0
 70.00,  0.90,  0.50,  0.10,.077963106,  -0.003926818032633,  271.0
 70.00,  0.90,  0.50,  0.10,.078008754,  -0.003926445429701,   23.0
 70.00,  0.90,  0.50,  0.10,.076480969,  -0.003931886828706,  395.0
 70.00,  0.90,  0.50,  0.10,.076888614,  -0.003931862573934,   41.0
 70.00,  0.90,  0.50,  0.10,.075204215,  -0.003925111822432,   20.0
 70.00,  0.90,  0.50,  0.10,.077989589,  -0.003926603419536,    2.0
 70.00,  0.90,  0.50,  0.10,.077556931,  -0.003929567830928,   27.0
 70.00,  0.90,  0.50,  0.10,.078140816,  -0.003925295422988,  152.0
 70.00,  0.90,  0.50,  0.10,.075262145,  -0.003925646610873,   51.0
 70.00,  0.90,  0.50,  0.10,.075203146,  -0.003925101743530,  156.0
 70.00,  0.90,  0.50,  0.10,.077773397,  -0.003928229118986,   16.0
 70.00,  0.90,  0.50,  0.10,.076700557,  -0.003932004001691,   16.0
 70.00,  0.90,  0.50,  0.10,.075101523,  -0.003924110176840,  144.0
 70.00,  0.90,  0.50,  0.10,.075452429,  -0.003927250100264,   25.0
 70.00,  0.90,  0.50,  0.10,.076635043,  -0.003932000931907,    1.0
 70.00,  0.90,  0.50,  0.10,.078122951,  -0.003925457244102,   33.0
 70.00,  0.90,  0.50,  0.10,.076235312,  -0.003931393712520,  143.0
 70.00,  0.90,  0.50,  0.10,.075228026,  -0.003925334276325,  172.0
 70.00,  0.90,  0.50,  0.10,.077534031,  -0.003929692486329,  165.0
 70.00,  0.90,  0.50,  0.10,.074980559,  -0.003922842218407,   21.0
 70.00,  0.90,  0.50,  0.10,.075845594,  -0.003929822552179,   22.0
 70.00,  0.90,  0.50,  0.10,.078124934,  -0.003925439384705,   20.0
 70.00,  0.90,  0.50,  0.10,.075033724,  -0.003923411253570,  429.0
 70.00,  0.90,  0.50,  0.10,.077777285,  -0.003928202431912,    6.0
 70.00,  0.90,  0.50,  0.10,.077495590,  -0.003929894425679,   13.0
 70.00,  0.90,  0.50,  0.10,.075692328,  -0.003928938121562,   28.0
 70.00,  0.90,  0.50,  0.10,.076195494,  -0.003931277654506,  628.0
 70.00,  0.90,  0.50,  0.10,.077030349,  -0.003931609102463,  439.0
 70.00,  0.90,  0.50,  0.10,.077594341,  -0.003929357203071,  301.0
 70.00,  0.90,  0.50,  0.10,.077718030,  -0.003928599109085,  287.0
 70.00,  0.90,  0.50,  0.10,.075024729,  -0.003923316277191,   33.0
 70.00,  0.90,  0.50,  0.10,.077030493,  -0.003931608781019,  256.0
 70.00,  0.90,  0.50,  0.10,.075410574,  -0.003926917514935,   18.0
 70.00,  0.90,  0.50,  0.10,.075719496,  -0.003929105906376,   17.0
 70.00,  0.90,  0.50,  0.10,.075559517,  -0.003928049492827,  319.0
 70.00,  0.90,  0.50,  0.10,.077294853,  -0.003930799765255,    6.0
 70.00,  0.90,  0.50,  0.10,.076162653,  -0.003931174333790,   18.0
 70.00,  0.90,  0.50,  0.10,.074907427,  -0.003922029306520,   23.0
 70.00,  0.90,  0.50,  0.10,.077619210,  -0.003929212383125,    9.0
 70.00,  0.90,  0.50,  0.10,.076694605,  -0.003932004841154,   20.0
 70.00,  0.90,  0.50,  0.10,.077489397,  -0.003929926097800,  144.0
 70.00,  0.90,  0.50,  0.10,.075336467,  -0.003926300836150,    8.0
 70.00,  0.90,  0.50,  0.10,.077990252,  -0.003926597991912,    6.0
 70.00,  0.90,  0.50,  0.10,.078332683,  -0.003923434279133,   38.0
 70.00,  0.90,  0.50,  0.10,.077495347,  -0.003929895673822,   14.0
 70.00,  0.90,  0.50,  0.10,.078059412,  -0.003926016941874,    7.0
 70.00,  0.90,  0.50,  0.10,.075177943,  -0.003924862097519,   35.0
 70.00,  0.90,  0.50,  0.10,.078465655,  -0.003922012551461,    6.0
 70.00,  0.90,  0.50,  0.10,.078453438,  -0.003922147666677,  426.0
 70.00,  0.90,  0.50,  0.10,.078404119,  -0.003922683890200,   21.0
 70.00,  0.90,  0.50,  0.10,.078325784,  -0.003923505108664,  276.0
 70.00,  0.90,  0.50,  0.10,.075175873,  -0.003924842230085,   25.0
 70.00,  0.90,  0.50,  0.10,.076735804,  -0.003931994452252,  183.0
 70.00,  0.90,  0.50,  0.10,.077952838,  -0.003926900077059,   15.0
 70.00,  0.90,  0.50,  0.10,.077307412,  -0.003930750476065,  182.0
 70.00,  0.90,  0.50,  0.10,.075255099,  -0.003925582728434,   49.0
 70.00,  0.90,  0.50,  0.10,.076340745,  -0.003931652295536,  147.0
 70.00,  0.90,  0.50,  0.10,.077637488,  -0.003929103506904,   20.0
 70.00,  0.90,  0.50,  0.10,.074949726,  -0.003922503752608,   12.0
 70.00,  0.90,  0.50,  0.10,.077342090,  -0.003930609279237,  137.0
 70.00,  0.90,  0.50,  0.10,.074922542,  -0.003922200184379,   33.0
 70.00,  0.90,  0.50,  0.10,.076673000,  -0.003932006010657,  482.0
 70.00,  0.90,  0.50,  0.10,.075725504,  -0.003929142366907,    8.0
 70.00,  0.90,  0.50,  0.10,.077235002,  -0.003931021147971,   16.0
 70.00,  0.90,  0.50,  0.10,.075255586,  -0.003925587160376,  501.0
 70.00,  0.90,  0.50,  0.10,.076150666,  -0.003931134908507,  455.0
 70.00,  0.90,  0.50,  0.10,.078250488,  -0.003924259146978,   17.0
 70.00,  0.90,  0.50,  0.10,.075368291,  -0.003926570013584,   11.0
 70.00,  0.90,  0.50,  0.10,.076554090,  -0.003931959699080,  488.0
 70.00,  0.90,  0.50,  0.10,.075933103,  -0.003930259909587,   14.0
 70.00,  0.90,  0.50,  0.10,.075980999,  -0.003930478512930,   13.0
 70.00,  0.90,  0.50,  0.10,.074915311,  -0.003922118629218,  371.0
 70.00,  0.90,  0.50,  0.10,.075496544,  -0.003927588383354,   19.0
 70.00,  0.90,  0.50,  0.10,.075541694,  -0.003927921581084,   12.0
 70.00,  0.90,  0.50,  0.10,.077412167,  -0.003930301099338,   10.0
 70.00,  0.90,  0.50,  0.10,.077801743,  -0.003928032373726,  138.0
 70.00,  0.90,  0.50,  0.10,.075890073,  -0.003930050985469,    7.0
 70.00,  0.90,  0.50,  0.10,.075022897,  -0.003923296861286,   21.0
 70.00,  0.90,  0.50,  0.10,.077455061,  -0.003930097395770,  128.0
 70.00,  0.90,  0.50,  0.10,.076236042,  -0.003931395746058,  312.0
 70.00,  0.90,  0.50,  0.10,.076770334,  -0.003931977505478,    7.0
 70.00,  0.90,  0.50,  0.10,.075079094,  -0.003923882284114,   29.0
 70.00,  0.90,  0.50,  0.10,.077727814,  -0.003928535106440,   10.0
 70.00,  0.90,  0.50,  0.10,.075006339,  -0.003923120451135,   33.0
 70.00,  0.90,  0.50,  0.10,.075160817,  -0.003924696897729,    6.0
 70.00,  0.90,  0.50,  0.10,.076257012,  -0.003931452710948,  168.0
 70.00,  0.90,  0.50,  0.10,.077584580,  -0.003929412999241,   10.0
 70.00,  0.90,  0.50,  0.10,.075464670,  -0.003927345228257,   25.0
 70.00,  0.90,  0.50,  0.10,.076086251,  -0.003930907352530,   21.0
 70.00,  0.90,  0.50,  0.10,.076918056,  -0.003931820295355,  183.0
 70.00,  0.90,  0.50,  0.10,.075676563,  -0.003928838579422,  161.0
 70.00,  0.90,  0.50,  0.10,.075739921,  -0.003929228920588,   16.0
 70.00,  0.90,  0.50,  0.10,.075441155,  -0.003927161631482,   19.0
 70.00,  0.90,  0.50,  0.10,.077580460,  -0.003929436370393,  154.0
 70.00,  0.90,  0.50,  0.10,.077590877,  -0.003929377071210,    5.0
 90.00,  0.10,  0.90,  0.70,.078335473,  -0.003923405563951,  155.0
 90.00,  0.10,  0.90,  0.70,.075307116,  -0.003926046751137,  172.0
 90.00,  0.10,  0.90,  0.70,.078340833,  -0.003923350249400,  171.0
 90.00,  0.10,  0.90,  0.70,.074917487,  -0.003922143209830,  172.0
 90.00,  0.10,  0.90,  0.70,.078170195,  -0.003925025042874,  193.0
 90.00,  0.10,  0.90,  0.70,.075274053,  -0.003925753845103,  115.0
 90.00,  0.10,  0.90,  0.70,.074950851,  -0.003922516210430,   73.0
 90.00,  0.10,  0.90,  0.70,.075167980,  -0.003924766222204,  185.0
 90.00,  0.10,  0.90,  0.70,.075179015,  -0.003924872372266,  102.0
 90.00,  0.10,  0.90,  0.70,.074953655,  -0.003922547224295,  172.0
 90.00,  0.10,  0.90,  0.70,.075281082,  -0.003925816712734,  140.0
 90.00,  0.10,  0.90,  0.70,.078427048,  -0.003922436434058,  143.0
 90.00,  0.10,  0.90,  0.70,.075211832,  -0.003925183381392,  175.0
 90.00,  0.10,  0.90,  0.70,.075071347,  -0.003923802801260,  103.0
 90.00,  0.10,  0.90,  0.70,.075170227,  -0.003924787904528,  116.0
 90.00,  0.10,  0.90,  0.70,.078451504,  -0.003922168980809,  140.0
 90.00,  0.10,  0.90,  0.70,.078375261,  -0.003922990771310,  122.0
 90.00,  0.10,  0.90,  0.70,.078142998,  -0.003925275516761,  154.0
 90.00,  0.10,  0.90,  0.70,.078443488,  -0.003922257047808,  118.0
 90.00,  0.10,  0.90,  0.70,.075104073,  -0.003924135880299,  153.0
 90.00,  0.10,  0.90,  0.70,.077989837,  -0.003926601392216,  143.0
 90.00,  0.10,  0.90,  0.70,.075244051,  -0.003925481917756,  129.0
 90.00,  0.10,  0.90,  0.70,.078388463,  -0.003922851012870,  148.0
 90.00,  0.10,  0.90,  0.70,.078051384,  -0.003926085895646,  187.0
 90.00,  0.10,  0.90,  0.70,.077873818,  -0.003927509791004,  112.0
 90.00,  0.10,  0.90,  0.70,.077883675,  -0.003927435834781,  142.0
 90.00,  0.10,  0.90,  0.70,.078290052,  -0.003923867256109,   94.0
 90.00,  0.10,  0.90,  0.70,.077762393,  -0.003928304162582,  116.0
 90.00,  0.10,  0.90,  0.70,.075496273,  -0.003927586341470,  144.0
 90.00,  0.10,  0.90,  0.70,.075131955,  -0.003924414168831,  174.0
 90.00,  0.10,  0.90,  0.70,.075285093,  -0.003925852441320,  169.0
 90.00,  0.10,  0.90,  0.70,.078249221,  -0.003924271539655,   75.0
 90.00,  0.10,  0.90,  0.70,.078402637,  -0.003922699776261,  109.0
 90.00,  0.10,  0.90,  0.70,.078027024,  -0.003926292715109,  155.0
 90.00,  0.10,  0.90,  0.70,.075150979,  -0.003924601135857,   87.0
 90.00,  0.10,  0.90,  0.70,.078096057,  -0.003925697173793,  231.0
 90.00,  0.10,  0.90,  0.70,.075287545,  -0.003925874225047,  170.0
 90.00,  0.10,  0.90,  0.70,.077827774,  -0.003927847327332,  169.0
 90.00,  0.10,  0.90,  0.70,.078447637,  -0.003922211508541,   97.0
 90.00,  0.10,  0.90,  0.70,.075041314,  -0.003923490986473,  167.0
 90.00,  0.10,  0.90,  0.70,.078328376,  -0.003923478526846,  207.0
 90.00,  0.10,  0.90,  0.70,.075355984,  -0.003926466697220,   90.0
 90.00,  0.10,  0.90,  0.70,.075352148,  -0.003926434288704,  166.0
 90.00,  0.10,  0.90,  0.70,.078371016,  -0.003923035488315,  162.0
 90.00,  0.10,  0.90,  0.70,.075093375,  -0.003924027772991,  168.0
 90.00,  0.10,  0.90,  0.70,.077958627,  -0.003926853903784,  235.0
 90.00,  0.10,  0.90,  0.70,.078302830,  -0.003923738647145,  146.0
 90.00,  0.10,  0.90,  0.70,.077997004,  -0.003926542560644,  238.0
 90.00,  0.10,  0.90,  0.70,.075060426,  -0.003923690096543,  118.0
 90.00,  0.10,  0.90,  0.70,.077966679,  -0.003926789329563,  145.0
 90.00,  0.10,  0.90,  0.70,.077907391,  -0.003927255440535,   23.0
 90.00,  0.10,  0.90,  0.70,.075228613,  -0.003925339717263,  153.0
 90.00,  0.10,  0.90,  0.70,.078459506,  -0.003922080670493,   67.0
 90.00,  0.10,  0.90,  0.70,.075489045,  -0.003927531764768,  146.0
 90.00,  0.10,  0.90,  0.70,.078408305,  -0.003922638956506,  149.0
 90.00,  0.10,  0.90,  0.70,.075259538,  -0.003925623013674,  166.0
 90.00,  0.10,  0.90,  0.70,.075039300,  -0.003923469866642,  107.0
 90.00,  0.10,  0.90,  0.70,.075010010,  -0.003923159711251,  152.0
 90.00,  0.10,  0.90,  0.70,.075805073,  -0.003929603397780,  121.0
 90.00,  0.10,  0.90,  0.70,.078166738,  -0.003925057132430,  122.0
 90.00,  0.10,  0.90,  0.70,.078429461,  -0.003922410210551,  116.0
 90.00,  0.10,  0.90,  0.70,.078287607,  -0.003923891754182,  134.0
 90.00,  0.10,  0.90,  0.70,.074977416,  -0.003922807994143,  108.0
 90.00,  0.10,  0.90,  0.70,.074949866,  -0.003922505303410,  124.0
 90.00,  0.10,  0.90,  0.70,.075219224,  -0.003925252472213,   85.0
 90.00,  0.10,  0.90,  0.70,.075067557,  -0.003923763774031,  183.0
 90.00,  0.10,  0.90,  0.70,.075465225,  -0.003927349519949,   87.0
 90.00,  0.10,  0.90,  0.70,.074922437,  -0.003922199010015,  163.0
 90.00,  0.10,  0.90,  0.70,.074990927,  -0.003922954630339,  125.0
 90.00,  0.10,  0.90,  0.70,.077060471,  -0.003931539006319,   68.0
 90.00,  0.10,  0.90,  0.70,.075479285,  -0.003927457533134,  126.0
 90.00,  0.10,  0.90,  0.70,.078336089,  -0.003923399214371,  180.0
 90.00,  0.10,  0.90,  0.70,.078194166,  -0.003924800524907,  226.0
 90.00,  0.10,  0.90,  0.70,.074969411,  -0.003922720556736,  172.0
 90.00,  0.10,  0.90,  0.70,.075376917,  -0.003926641845838,  111.0
 90.00,  0.10,  0.90,  0.70,.078044700,  -0.003926143004584,  179.0
 90.00,  0.10,  0.90,  0.70,.074930372,  -0.003922288122974,  205.0
 90.00,  0.10,  0.90,  0.70,.078316604,  -0.003923598887927,  100.0
 90.00,  0.10,  0.90,  0.70,.078040757,  -0.003926176572202,  126.0
 90.00,  0.10,  0.90,  0.70,.074961138,  -0.003922629750169,  147.0
 90.00,  0.10,  0.90,  0.70,.078241826,  -0.003924343672679,  214.0
 90.00,  0.10,  0.90,  0.70,.078442160,  -0.003922271594531,  109.0
 90.00,  0.10,  0.90,  0.70,.074913041,  -0.003922092953029,  165.0
 90.00,  0.10,  0.90,  0.70,.074990542,  -0.003922950470374,  177.0
 90.00,  0.10,  0.90,  0.70,.075511923,  -0.003927703353132,  156.0
 90.00,  0.10,  0.90,  0.70,.076981517,  -0.003931710660055,   29.0
 90.00,  0.10,  0.90,  0.70,.078361110,  -0.003923139399018,   98.0
 90.00,  0.10,  0.90,  0.70,.074916253,  -0.003922129270239,  142.0
 90.00,  0.10,  0.90,  0.70,.077249944,  -0.003930967970274,   23.0
 90.00,  0.10,  0.90,  0.70,.078160413,  -0.003925115651121,  175.0
 90.00,  0.10,  0.90,  0.70,.074981055,  -0.003922847608316,  166.0
 90.00,  0.10,  0.90,  0.70,.078041287,  -0.003926172063767,  184.0
 90.00,  0.10,  0.90,  0.70,.074909503,  -0.003922052867610,  203.0
